Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,Month,Season,Zenith_Angle,DayLength_hours
2015-05-27,Andaman and Nicobar Islands,11.6234,92.7265,98.44,0.5,5.56,19.6,28.83,79.11,7.69,100.85,10.4345,4.7962,5,Summer,9.646073910221801,12.612355688784282
2015-05-28,Andaman and Nicobar Islands,11.6234,92.7265,98.82,0.45,5.72,19.77,28.87,79.52,6.64,100.75,10.4297,4.2209,5,Summer,9.812901322946079,12.61764757671455
2015-05-29,Andaman and Nicobar Islands,11.6234,92.7265,93.08,0.48,5.81,20.37,28.55,83.52,4.72,100.83,10.4242,1.2979,5,Summer,9.973376696955079,12.622749683210598
2015-05-30,Andaman and Nicobar Islands,11.6234,92.7265,78.27,0.39,5.78,19.84,28.35,82.41,6.59,100.9,10.4186,4.8943,5,Summer,10.12745247993216,12.62765924223081
2015-05-31,Andaman and Nicobar Islands,11.6234,92.7265,68.01,0.23,5.67,19.87,28.77,80.43,6.67,100.81,10.4138,6.534,5,Summer,10.27508301589759,12.632373563073067
2015-06-01,Andaman and Nicobar Islands,11.6234,92.7265,54.53,0.23,5.67,20.85,28.94,83.45,7.13,100.74,10.4095,6.6062,6,Monsoon,10.416224558737447,12.63689003497459
2015-06-02,Andaman and Nicobar Islands,11.6234,92.7265,93.89,0.19,5.72,20.15,28.57,82.53,4.45,100.82,10.4059,5.868,6,Monsoon,10.550835285166489,12.641206131652307
2015-06-03,Andaman and Nicobar Islands,11.6234,92.7265,97.9,0.22,5.8,19.61,28.34,81.44,2.44,100.81,10.4026,5.6141,6,Monsoon,10.678875307121348,12.645319415768238
2015-06-04,Andaman and Nicobar Islands,11.6234,92.7265,85.06,0.17,5.71,20.04,28.43,82.72,3.73,100.77,10.3987,3.9682,6,Monsoon,10.800306683580182,12.64922754330433
2015-06-05,Andaman and Nicobar Islands,11.6234,92.7265,28.17,0.11,5.38,19.0,28.42,78.55,2.02,100.79,10.3942,6.9528,6,Monsoon,10.915093431805449,12.652928267831184
2015-06-06,Andaman and Nicobar Islands,11.6234,92.7265,83.48,0.13,4.96,19.56,28.84,78.83,2.93,100.76,10.3901,6.5942,6,Monsoon,11.02320153800634,12.656419444655263
2015-06-07,Andaman and Nicobar Islands,11.6234,92.7265,92.21,0.18,4.69,19.52,29.14,77.36,3.67,100.77,10.385,6.4032,6,Monsoon,11.124598967417842,12.659699034829329
2015-06-08,Andaman and Nicobar Islands,11.6234,92.7265,95.48,0.26,5.13,19.55,29.48,75.98,3.59,100.8,10.3812,6.3739,6,Monsoon,11.21925567379326,12.662765109011172
2015-06-09,Andaman and Nicobar Islands,11.6234,92.7265,97.58,0.34,5.58,19.96,28.79,80.68,5.17,100.83,10.3781,5.5368,6,Monsoon,11.307143608307651,12.665615851156039
2015-06-10,Andaman and Nicobar Islands,11.6234,92.7265,78.55,0.19,5.5,19.63,28.77,79.44,4.63,100.77,10.375,6.0175,6,Monsoon,11.388236727869234,12.668249562028606
2015-06-11,Andaman and Nicobar Islands,11.6234,92.7265,90.58,0.16,5.63,19.37,28.37,80.31,3.64,100.78,10.3728,5.1067,6,Monsoon,11.46251100283656,12.670664662520876
2015-06-12,Andaman and Nicobar Islands,11.6234,92.7265,74.08,0.19,5.59,20.15,28.52,82.75,5.18,100.79,10.3697,6.4022,6,Monsoon,11.529944424138975,12.672859696763018
2015-06-13,Andaman and Nicobar Islands,11.6234,92.7265,98.57,0.24,5.49,20.01,28.75,81.04,5.57,100.76,10.3666,5.5822,6,Monsoon,11.590517009798425,12.674833335014773
2015-06-14,Andaman and Nicobar Islands,11.6234,92.7265,98.38,0.34,5.71,19.67,28.78,79.52,5.99,100.71,10.3625,4.7328,6,Monsoon,11.64421081085051,12.676584376325936
2015-06-15,Andaman and Nicobar Islands,11.6234,92.7265,99.08,0.34,5.88,19.51,28.49,80.18,7.13,100.69,10.3586,3.0355,6,Monsoon,11.691009916663166,12.67811175095512
2015-06-16,Andaman and Nicobar Islands,11.6234,92.7265,99.07,0.42,5.96,19.3,28.06,81.28,9.03,100.65,10.3548,3.0271,6,Monsoon,11.730900459651348,12.67941452253701
2015-06-17,Andaman and Nicobar Islands,11.6234,92.7265,98.55,0.38,6.07,19.87,28.56,81.17,10.68,100.5,10.351,4.3248,6,Monsoon,11.763870619386246,12.68049188998925
2015-06-18,Andaman and Nicobar Islands,11.6234,92.7265,94.84,0.49,5.73,20.62,29.21,81.09,10.17,100.51,10.3464,5.3177,6,Monsoon,11.789910626097981,12.681343189151077
2015-06-19,Andaman and Nicobar Islands,11.6234,92.7265,97.55,0.49,5.85,20.22,28.79,81.6,11.77,100.66,10.3423,2.3688,6,Monsoon,11.809012763570578,12.681967894146979
2015-06-20,Andaman and Nicobar Islands,11.6234,92.7265,98.96,0.64,5.85,19.81,29.11,78.58,11.24,100.73,10.339,2.5733,6,Monsoon,11.821171371428441,12.682365618469678
2015-06-21,Andaman and Nicobar Islands,11.6234,92.7265,93.44,0.64,5.41,21.26,28.96,84.99,10.41,100.75,10.3373,5.0242,6,Monsoon,11.826382846813658,12.682536115777923
2015-06-22,Andaman and Nicobar Islands,11.6234,92.7265,97.39,0.52,5.18,21.28,28.93,85.24,10.26,100.78,10.3368,4.6452,6,Monsoon,11.824645645453604,12.68247928040579
2015-06-23,Andaman and Nicobar Islands,11.6234,92.7265,98.22,0.56,5.52,21.43,28.74,86.84,10.43,100.78,10.3363,2.8109,6,Monsoon,11.815960282118532,12.682195147581332
2015-06-24,Andaman and Nicobar Islands,11.6234,92.7265,96.62,0.44,5.56,21.24,28.74,86.11,11.48,100.83,10.3373,4.6644,6,Monsoon,11.800329330469037,12.681683893353668
2015-06-25,Andaman and Nicobar Islands,11.6234,92.7265,98.11,0.33,5.62,20.91,28.66,85.11,12.53,100.78,10.3385,3.5854,6,Monsoon,11.777757422293444,12.680945834228819
2015-06-26,Andaman and Nicobar Islands,11.6234,92.7265,96.03,0.4,5.81,19.67,28.23,82.13,11.93,100.78,10.3392,3.9869,6,Monsoon,11.74825124613529,12.679981426515823
2015-06-27,Andaman and Nicobar Islands,11.6234,92.7265,96.73,0.53,6.03,19.06,28.19,79.88,11.6,100.86,10.3399,1.3111,6,Monsoon,11.71181954531136,12.67879126538585
2015-06-28,Andaman and Nicobar Islands,11.6234,92.7265,96.93,0.34,5.99,20.33,28.31,84.74,9.07,101.07,10.3406,0.9518,6,Monsoon,11.668473115320865,12.677376083648248
2015-06-29,Andaman and Nicobar Islands,11.6234,92.7265,98.08,0.47,5.79,19.46,28.06,82.45,8.04,101.18,10.3416,2.9827,6,Monsoon,11.618224800646516,12.675736750248621
2015-06-30,Andaman and Nicobar Islands,11.6234,92.7265,97.27,0.45,5.78,19.33,28.08,81.77,7.15,101.12,10.3428,2.6306,6,Monsoon,11.561089490948383,12.673874268495148
2015-07-01,Andaman and Nicobar Islands,11.6234,92.7265,94.03,0.34,5.59,19.77,28.97,79.32,8.91,101.0,10.343,3.0598,7,Monsoon,11.497084116651823,12.671789774020473
2015-07-02,Andaman and Nicobar Islands,11.6234,92.7265,90.41,0.31,5.63,20.51,28.9,82.47,8.68,100.99,10.3435,3.7824,7,Monsoon,11.426227643930584,12.669484532487523
2015-07-03,Andaman and Nicobar Islands,11.6234,92.7265,57.46,0.36,5.24,20.49,29.08,81.55,10.64,100.93,10.3442,6.2791,7,Monsoon,11.348541069086743,12.66695993704859
2015-07-04,Andaman and Nicobar Islands,11.6234,92.7265,56.31,0.45,5.29,21.32,29.07,84.74,11.11,100.76,10.3452,6.3619,7,Monsoon,11.264047412329042,12.664217505568018
2015-07-05,Andaman and Nicobar Islands,11.6234,92.7265,99.19,0.63,5.65,21.48,28.68,87.14,11.67,100.61,10.3459,4.7167,7,Monsoon,11.172771710951494,12.661258877619556
2015-07-06,Andaman and Nicobar Islands,11.6234,92.7265,98.5,0.67,5.4,21.55,28.63,87.59,11.4,100.51,10.3457,5.1394,7,Monsoon,11.074741011914305,12.658085811270421
2015-07-07,Andaman and Nicobar Islands,11.6234,92.7265,89.15,0.69,5.11,21.62,28.48,88.55,11.81,100.44,10.3474,5.491,7,Monsoon,10.969984363829294,12.6547001796647
2015-07-08,Andaman and Nicobar Islands,11.6234,92.7265,84.57,0.52,4.58,20.96,28.95,83.82,10.95,100.66,10.349,5.7367,7,Monsoon,10.858532808352098,12.651103967419392
2015-07-09,Andaman and Nicobar Islands,11.6234,92.7265,80.13,0.5,4.59,19.88,28.94,79.66,10.63,100.72,10.3512,6.3017,7,Monsoon,10.740419370983947,12.647299266847066
2015-07-10,Andaman and Nicobar Islands,11.6234,92.7265,92.1,0.7,5.68,20.58,28.69,83.49,10.5,100.62,10.3526,4.8934,7,Monsoon,10.615679051285426,12.64328827401939
2015-07-11,Andaman and Nicobar Islands,11.6234,92.7265,98.53,0.71,5.95,20.96,28.55,85.81,8.84,100.7,10.355,4.109,7,Monsoon,10.484348812505374,12.639073284686448
2015-07-12,Andaman and Nicobar Islands,11.6234,92.7265,70.48,0.49,5.64,20.9,28.53,85.51,8.13,100.58,10.357,6.2282,7,Monsoon,10.346467570627865,12.634656690066839
2015-07-13,Andaman and Nicobar Islands,11.6234,92.7265,87.16,0.43,5.97,20.7,28.54,84.58,8.47,100.46,10.3596,5.1619,7,Monsoon,10.20207618284062,12.630040972523968
2015-07-14,Andaman and Nicobar Islands,11.6234,92.7265,99.37,0.6,5.88,19.63,28.19,81.9,10.23,100.45,10.362,2.0652,7,Monsoon,10.051217435428043,12.62522870114399
2015-07-15,Andaman and Nicobar Islands,11.6234,92.7265,98.85,0.52,5.98,19.98,28.34,82.62,11.38,100.44,10.3639,1.9142,7,Monsoon,9.893936031092796,12.62022252723098
2015-07-16,Andaman and Nicobar Islands,11.6234,92.7265,98.82,0.52,5.86,20.27,28.61,82.52,13.23,100.44,10.3658,3.5479,7,Monsoon,9.730278575709374,12.61502517973489
2015-07-17,Andaman and Nicobar Islands,11.6234,92.7265,98.43,0.4,5.72,19.91,28.6,81.2,12.45,100.55,10.3682,5.279,7,Monsoon,9.56029356451386,12.609639460627793
2015-07-18,Andaman and Nicobar Islands,11.6234,92.7265,97.96,0.44,5.66,20.24,28.45,83.26,10.63,100.59,10.3704,5.6726,7,Monsoon,9.384031367733606,12.604068240243677
2015-07-19,Andaman and Nicobar Islands,11.6234,92.7265,98.43,0.46,5.83,20.16,28.26,83.82,9.63,100.57,10.3721,5.5548,7,Monsoon,9.201544215661617,12.598314452596927
2015-07-20,Andaman and Nicobar Islands,11.6234,92.7265,98.58,0.4,6.02,19.43,27.99,82.19,10.21,100.62,10.374,2.9441,7,Monsoon,9.012886183179415,12.592381090694266
2015-07-21,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.49,5.91,19.35,28.35,80.25,10.11,100.76,10.3766,3.2813,7,Monsoon,8.818113173733611,12.586271201854577
2015-07-22,Andaman and Nicobar Islands,11.6234,92.7265,97.71,0.33,6.03,19.4,28.03,82.16,10.55,100.97,10.3795,3.8568,7,Monsoon,8.61728290277042,12.57998788305065
2015-07-23,Andaman and Nicobar Islands,11.6234,92.7265,94.82,0.28,5.73,19.52,28.06,82.56,6.72,101.07,10.3822,4.7429,7,Monsoon,8.410454880633448,12.573534276286354
2015-07-24,Andaman and Nicobar Islands,11.6234,92.7265,98.63,0.25,5.33,19.61,28.17,82.44,4.84,101.1,10.385,4.7515,7,Monsoon,8.197690394929342,12.566913564022293
2015-07-25,Andaman and Nicobar Islands,11.6234,92.7265,89.2,0.26,5.26,19.8,28.31,82.46,7.35,100.96,10.3879,5.681,7,Monsoon,7.979052492367053,12.56012896466241
2015-07-26,Andaman and Nicobar Islands,11.6234,92.7265,93.12,0.32,5.31,20.17,28.67,82.26,10.63,100.95,10.3901,5.3789,7,Monsoon,7.754605960075683,12.553183728113336
2015-07-27,Andaman and Nicobar Islands,11.6234,92.7265,93.26,0.33,5.17,20.28,28.97,81.28,9.54,100.97,10.3932,5.7619,7,Monsoon,7.524417306406743,12.54608113142781
2015-07-28,Andaman and Nicobar Islands,11.6234,92.7265,80.68,0.34,5.37,20.55,28.74,83.42,8.99,100.99,10.397,6.4106,7,Monsoon,7.288554741226147,12.538824474542633
2015-07-29,Andaman and Nicobar Islands,11.6234,92.7265,89.83,0.27,5.55,19.51,28.75,79.17,10.15,100.93,10.4006,5.7398,7,Monsoon,7.047088155702337,12.531417076121093
2015-07-30,Andaman and Nicobar Islands,11.6234,92.7265,98.77,0.27,5.46,19.05,28.59,78.05,10.88,100.91,10.4038,5.724,7,Monsoon,6.800089101595862,12.523862269509022
2015-07-31,Andaman and Nicobar Islands,11.6234,92.7265,97.06,0.41,5.3,19.36,28.78,78.41,8.85,100.89,10.4064,5.7439,7,Monsoon,6.547630770057122,12.51616339881294
2015-08-01,Andaman and Nicobar Islands,11.6234,92.7265,97.2,0.69,5.04,19.37,28.9,77.96,8.29,100.93,10.4083,4.4635,8,Monsoon,6.289787969938224,12.508323815108024
2015-08-02,Andaman and Nicobar Islands,11.6234,92.7265,73.64,0.48,5.11,19.82,28.77,80.34,8.53,100.94,10.4102,6.145,8,Monsoon,6.026637105625603,12.500346872782933
2015-08-03,Andaman and Nicobar Islands,11.6234,92.7265,97.99,0.41,5.39,19.99,28.78,80.96,10.38,100.89,10.4124,4.8727,8,Monsoon,5.758256154399586,12.492235926027739
2015-08-04,Andaman and Nicobar Islands,11.6234,92.7265,98.8,0.48,5.87,19.44,28.32,80.85,11.84,100.9,10.4136,1.6574,8,Monsoon,5.484724643328157,12.483994325470599
2015-08-05,Andaman and Nicobar Islands,11.6234,92.7265,98.96,0.76,5.96,19.59,28.15,82.21,12.21,100.79,10.4138,1.5991,8,Monsoon,5.206123625701313,12.475625414967942
2015-08-06,Andaman and Nicobar Islands,11.6234,92.7265,99.43,0.69,5.86,19.64,28.14,82.37,9.85,100.66,10.4131,0.8906,8,Monsoon,4.922535657013334,12.467132528552426
2015-08-07,Andaman and Nicobar Islands,11.6234,92.7265,95.82,0.41,5.84,20.4,28.57,83.33,8.89,100.61,10.4122,5.6098,8,Monsoon,4.634044770499617,12.45851898754206
2015-08-08,Andaman and Nicobar Islands,11.6234,92.7265,96.4,0.4,5.92,20.52,28.45,84.44,9.27,100.63,10.4129,3.6254,8,Monsoon,4.340736452236033,12.449788097813386
2015-08-09,Andaman and Nicobar Islands,11.6234,92.7265,86.62,0.45,5.63,21.02,28.65,85.3,10.27,100.44,10.4141,5.6338,8,Monsoon,4.04269761580737,12.440943147240842
2015-08-10,Andaman and Nicobar Islands,11.6234,92.7265,89.97,0.29,5.49,20.8,28.53,85.08,7.99,100.51,10.4165,5.5747,8,Monsoon,3.7400165765530673,12.4319874033039
2015-08-11,Andaman and Nicobar Islands,11.6234,92.7265,65.25,0.26,5.91,20.16,28.43,83.1,9.17,100.68,10.4189,6.0509,8,Monsoon,3.4327830253974163,12.422924110862928
2015-08-12,Andaman and Nicobar Islands,11.6234,92.7265,90.01,0.3,5.89,20.86,28.36,86.4,9.4,100.79,10.4203,5.8368,8,Monsoon,3.1210880022723266,12.413756490104197
2015-08-13,Andaman and Nicobar Islands,11.6234,92.7265,94.33,0.31,5.64,20.4,28.3,84.87,6.61,100.81,10.4208,5.8049,8,Monsoon,2.8050238691400526,12.404487734653884
2015-08-14,Andaman and Nicobar Islands,11.6234,92.7265,98.22,0.28,5.74,19.73,28.0,83.58,4.38,100.8,10.4196,5.7557,8,Monsoon,2.4846842826244284,12.39512100986044
2015-08-15,Andaman and Nicobar Islands,11.6234,92.7265,98.46,0.28,5.92,19.36,27.92,82.43,4.2,100.87,10.4191,5.2202,8,Monsoon,2.1601641662585003,12.385659451244203
2015-08-16,Andaman and Nicobar Islands,11.6234,92.7265,94.44,0.21,5.65,19.68,27.57,85.54,4.95,100.97,10.4184,6.001,8,Monsoon,1.8315596823564313,12.3761061631127
2015-08-17,Andaman and Nicobar Islands,11.6234,92.7265,95.14,0.24,5.35,19.59,28.07,82.79,5.8,100.96,10.4174,6.2618,8,Monsoon,1.49896820351867,12.366464217339654
2015-08-18,Andaman and Nicobar Islands,11.6234,92.7265,82.91,0.21,4.99,19.66,28.38,81.57,5.25,101.0,10.4165,6.1615,8,Monsoon,1.1624882837782664,12.356736652305345
2015-08-19,Andaman and Nicobar Islands,11.6234,92.7265,49.6,0.16,5.26,19.93,27.94,84.86,4.08,101.03,10.4148,6.9425,8,Monsoon,0.8222196293973507,12.34692647199562
2015-08-20,Andaman and Nicobar Islands,11.6234,92.7265,88.47,0.36,5.6,19.75,27.84,84.56,5.96,101.05,10.4129,4.2722,8,Monsoon,0.47826306932177154,12.337036645256479
2015-08-21,Andaman and Nicobar Islands,11.6234,92.7265,99.59,0.32,5.76,18.94,27.63,82.11,9.41,100.97,10.4095,2.4264,8,Monsoon,0.130720525303472,12.32707010520097
2015-08-22,Andaman and Nicobar Islands,11.6234,92.7265,99.05,0.33,5.81,19.21,28.0,81.34,11.23,100.82,10.4054,3.7375,8,Monsoon,0.22030501830120564,12.317029748764776
2015-08-23,Andaman and Nicobar Islands,11.6234,92.7265,97.92,0.26,5.48,19.61,28.71,79.65,11.66,100.81,10.4006,4.5883,8,Monsoon,0.5747095450478721,12.306918436406638
2015-08-24,Andaman and Nicobar Islands,11.6234,92.7265,96.07,0.35,5.66,20.52,28.79,82.94,10.55,100.8,10.3966,4.9658,8,Monsoon,0.9323880372266462,12.29673899194965
2015-08-25,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.62,5.91,20.66,28.33,85.69,10.85,100.75,10.3946,1.2689,8,Monsoon,1.2932345069808875,12.286494202559167
2015-08-26,Andaman and Nicobar Islands,11.6234,92.7265,99.4,0.51,5.88,20.41,28.15,85.57,10.46,100.78,10.3937,0.997,8,Monsoon,1.6571420277139417,12.276186818852958
2015-08-27,Andaman and Nicobar Islands,11.6234,92.7265,99.42,0.38,5.66,20.03,28.15,84.11,9.6,100.85,10.3925,3.2712,8,Monsoon,2.024002765773684,12.265819555139121
2015-08-28,Andaman and Nicobar Islands,11.6234,92.7265,97.81,0.28,5.69,19.93,28.05,84.22,7.27,100.91,10.3901,2.0717,8,Monsoon,2.3937080124058507,12.255395089777144
2015-08-29,Andaman and Nicobar Islands,11.6234,92.7265,99.03,0.28,5.62,20.11,28.27,83.86,8.27,100.85,10.3862,4.261,8,Monsoon,2.766148215967009,12.244916065657367
2015-08-30,Andaman and Nicobar Islands,11.6234,92.7265,77.0,0.24,5.49,20.09,28.51,82.64,7.84,100.91,10.381,6.2856,8,Monsoon,3.141213014386924,12.234385090794131
2015-08-31,Andaman and Nicobar Islands,11.6234,92.7265,94.67,0.17,5.95,19.83,28.12,83.52,7.79,100.98,10.3752,4.434,8,Monsoon,3.518791267871304,12.22380473902773
2015-09-01,Andaman and Nicobar Islands,11.6234,92.7265,92.59,0.16,5.8,19.35,28.3,80.62,6.16,100.9,10.3687,5.7454,9,Monsoon,3.898771091834756,12.21317755083031
2015-09-02,Andaman and Nicobar Islands,11.6234,92.7265,90.63,0.18,5.8,20.23,28.22,84.57,6.14,100.86,10.3615,6.2702,9,Monsoon,4.281039890054844,12.202506034210836
2015-09-03,Andaman and Nicobar Islands,11.6234,92.7265,99.15,0.14,5.9,19.55,27.48,85.48,3.68,101.03,10.3541,4.0723,9,Monsoon,4.665484388036617,12.191792665714202
2015-09-04,Andaman and Nicobar Islands,11.6234,92.7265,99.28,0.16,6.06,19.41,27.71,83.89,4.03,101.18,10.3464,4.6169,9,Monsoon,5.051990666578373,12.181039891509572
2015-09-05,Andaman and Nicobar Islands,11.6234,92.7265,99.48,0.27,5.93,18.97,27.24,84.33,6.09,101.24,10.3382,3.066,9,Monsoon,5.440444195528209,12.1702501285631
2015-09-06,Andaman and Nicobar Islands,11.6234,92.7265,88.82,0.29,5.79,18.77,27.58,81.76,4.85,101.16,10.3296,5.8836,9,Monsoon,5.8307298677220265,12.159425765890084
2015-09-07,Andaman and Nicobar Islands,11.6234,92.7265,60.63,0.21,5.45,19.06,27.86,81.61,5.47,101.1,10.321,6.6562,9,Monsoon,6.222732033092098,12.148569165881774
2015-09-08,Andaman and Nicobar Islands,11.6234,92.7265,96.48,0.24,5.43,19.79,28.23,82.8,6.96,100.97,10.3111,6.1795,9,Monsoon,6.616334532936765,12.13768266570197
2015-09-09,Andaman and Nicobar Islands,11.6234,92.7265,99.66,0.37,5.84,19.92,27.98,84.54,7.94,100.94,10.301,1.1549,9,Monsoon,7.011420734340606,12.12676857874865
2015-09-10,Andaman and Nicobar Islands,11.6234,92.7265,99.61,0.48,6.1,19.71,27.3,86.99,11.28,100.92,10.2902,2.393,9,Monsoon,7.407873564735525,12.115829196175888
2015-09-11,Andaman and Nicobar Islands,11.6234,92.7265,98.07,0.54,5.97,19.42,27.59,84.32,11.3,100.91,10.2785,3.8736,9,Monsoon,7.805575546591768,12.104866788471348
2015-09-12,Andaman and Nicobar Islands,11.6234,92.7265,99.25,0.61,5.86,20.04,27.74,86.21,8.31,100.92,10.2665,2.2822,9,Monsoon,8.204408832228953,12.093883607084736
2015-09-13,Andaman and Nicobar Islands,11.6234,92.7265,95.04,0.36,5.69,20.24,28.03,85.6,8.69,100.93,10.2559,3.7982,9,Monsoon,8.604255238736982,12.082881886102545
2015-09-14,Andaman and Nicobar Islands,11.6234,92.7265,81.25,0.3,5.73,20.05,28.29,83.5,9.99,100.91,10.2449,6.0542,9,Monsoon,9.004996282996254,12.071863843964598
2015-09-15,Andaman and Nicobar Islands,11.6234,92.7265,90.05,0.23,5.46,20.93,28.4,86.48,9.55,100.78,10.2326,6.1085,9,Monsoon,9.406513216786655,12.060831685217808
2015-09-16,Andaman and Nicobar Islands,11.6234,92.7265,99.47,0.32,5.56,20.85,28.22,86.94,9.31,100.63,10.219,2.7763,9,Monsoon,9.808687061975297,12.04978760230269
2015-09-17,Andaman and Nicobar Islands,11.6234,92.7265,99.0,0.22,6.06,20.64,27.95,87.41,10.23,100.58,10.2053,1.1782,9,Monsoon,10.211398645772148,12.038733777368194
2015-09-18,Andaman and Nicobar Islands,11.6234,92.7265,98.81,0.27,6.2,20.83,28.03,87.92,10.38,100.79,10.1916,0.8801,9,Monsoon,10.614528636043742,12.027672384110424
2015-09-19,Andaman and Nicobar Islands,11.6234,92.7265,99.69,0.2,6.15,20.08,27.97,85.27,8.48,100.96,10.1786,3.0408,9,Monsoon,11.017957576673703,12.016605589630863
2015-09-20,Andaman and Nicobar Islands,11.6234,92.7265,47.12,0.2,5.42,19.59,28.02,82.98,5.24,100.95,10.1657,6.7591,9,Monsoon,11.421565922960255,12.005535556309749
2015-09-21,Andaman and Nicobar Islands,11.6234,92.7265,29.44,0.29,5.05,19.61,28.19,82.21,4.07,100.88,10.1518,6.5921,9,Monsoon,11.825234077039728,11.994464443690253
2015-09-22,Andaman and Nicobar Islands,11.6234,92.7265,90.82,0.19,5.31,19.45,28.12,81.9,3.24,100.92,10.1366,6.3506,9,Monsoon,12.228842423326238,11.983394410369138
2015-09-23,Andaman and Nicobar Islands,11.6234,92.7265,92.16,0.18,5.74,19.55,27.6,84.9,5.21,100.99,10.1206,4.3332,9,Monsoon,12.6322713639562,11.97232761588958
2015-09-24,Andaman and Nicobar Islands,11.6234,92.7265,98.74,0.19,5.71,19.51,27.79,83.72,6.54,100.94,10.1033,5.8807,9,Monsoon,13.035401354227835,11.961266222631806
2015-09-25,Andaman and Nicobar Islands,11.6234,92.7265,99.31,0.3,5.73,19.74,27.71,84.98,7.27,100.83,10.0841,4.5934,9,Monsoon,13.438112938024686,11.950212397697312
2015-09-26,Andaman and Nicobar Islands,11.6234,92.7265,93.87,0.28,5.9,19.75,27.56,85.75,6.87,100.8,10.0646,5.4031,9,Monsoon,13.840286783213287,11.939168314782194
2015-09-27,Andaman and Nicobar Islands,11.6234,92.7265,86.49,0.2,6.05,18.99,27.02,85.15,6.48,100.82,10.0469,5.5598,9,Monsoon,14.241803717003688,11.928136156035404
2015-09-28,Andaman and Nicobar Islands,11.6234,92.7265,79.27,0.19,6.04,19.6,27.47,85.5,8.71,100.7,10.0286,4.8158,9,Monsoon,14.642544761263041,11.917118113897454
2015-09-29,Andaman and Nicobar Islands,11.6234,92.7265,97.59,0.15,6.04,19.92,27.53,86.6,9.3,100.69,10.0102,4.4657,9,Monsoon,15.04239116777107,11.906116392915266
2015-09-30,Andaman and Nicobar Islands,11.6234,92.7265,97.46,0.16,5.88,19.6,27.76,84.3,7.58,100.94,9.9924,4.4546,9,Monsoon,15.441224453408216,11.89513321152865
2015-10-01,Andaman and Nicobar Islands,11.6234,92.7265,95.1,0.14,5.75,19.19,27.62,83.36,5.22,101.13,9.9744,5.9333,10,Post-Monsoon,15.838926435264415,11.884170803824114
2015-10-02,Andaman and Nicobar Islands,11.6234,92.7265,98.56,0.18,5.86,19.99,27.85,85.59,5.7,101.1,9.955,5.1175,10,Post-Monsoon,16.235379265659375,11.87323142125135
2015-10-03,Andaman and Nicobar Islands,11.6234,92.7265,95.13,0.26,6.11,19.53,27.71,84.32,7.25,101.07,9.9346,3.57,10,Post-Monsoon,16.630465467063217,11.862317334298032
2015-10-04,Andaman and Nicobar Islands,11.6234,92.7265,99.27,0.27,6.15,19.57,27.93,83.35,8.29,101.0,9.9137,3.3948,10,Post-Monsoon,17.024067966907843,11.851430834118226
2015-10-05,Andaman and Nicobar Islands,11.6234,92.7265,99.44,0.36,5.98,20.13,27.72,86.75,7.8,100.99,9.8923,1.1522,10,Post-Monsoon,17.416070132277916,11.840574234109917
