Date,State,Latitude,Longitude,WS10M,WS50M,PS,T2M,WD10M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2021-08-28,Manipur,24.817,93.9368,1.27,2.35,90.13,23.26,135.4,26.81,20.74,21.31,89.56,1.21,5.1254
2021-08-29,Manipur,24.817,93.9368,1.07,2.04,90.24,22.39,145.2,24.88,20.36,21.16,93.05,5.2,4.8497
2021-08-30,Manipur,24.817,93.9368,1.11,1.93,90.42,22.75,173.5,25.6,20.57,21.14,91.05,3.87,4.6464
2021-08-31,Manipur,24.817,93.9368,1.17,1.97,90.51,23.65,251.7,28.1,20.61,21.5,88.79,5.77,5.9551
2021-09-01,Manipur,24.817,93.9368,1.06,1.85,90.44,23.34,277.5,26.51,20.88,21.67,91.06,5.73,3.6607
2021-09-02,Manipur,24.817,93.9368,0.82,1.26,90.31,24.62,264.5,28.68,20.95,21.21,82.66,7.39,4.8038
2021-09-03,Manipur,24.817,93.9368,1.06,1.78,90.13,24.15,275.5,29.02,19.95,21.08,84.5,2.57,6.5206
2021-09-04,Manipur,24.817,93.9368,0.67,1.04,90.05,24.97,270.1,30.01,20.53,21.33,82.24,0.73,5.8999
2021-09-05,Manipur,24.817,93.9368,1.3,2.33,90.11,25.38,125.8,30.28,21.21,21.34,79.99,1.18,4.3666
2021-09-06,Manipur,24.817,93.9368,1.56,2.95,90.43,23.61,116.8,27.76,20.22,20.78,84.89,0.88,4.7239
2021-09-07,Manipur,24.817,93.9368,1.13,2.07,90.6,23.78,179.9,28.78,19.67,20.76,84.81,1.96,6.0974
2021-09-08,Manipur,24.817,93.9368,0.88,1.44,90.39,24.22,294.6,28.27,20.57,20.66,82.11,3.02,5.0004
2021-09-09,Manipur,24.817,93.9368,1.24,1.99,90.28,23.96,110.7,27.73,20.37,20.97,84.2,1.52,5.1506
2021-09-10,Manipur,24.817,93.9368,1.87,3.26,90.26,24.09,97.8,28.71,20.7,20.74,82.59,1.29,4.315
2021-09-11,Manipur,24.817,93.9368,1.4,2.5,90.22,24.67,120.6,29.47,20.45,20.91,80.96,2.94,5.143
2021-09-12,Manipur,24.817,93.9368,1.68,2.74,90.03,24.9,128.6,29.85,20.4,20.13,76.15,0.04,5.8198
2021-09-13,Manipur,24.817,93.9368,1.71,2.93,90.19,24.11,122.1,29.31,19.1,19.88,78.61,5.09,5.0669
2021-09-14,Manipur,24.817,93.9368,0.98,1.67,90.46,25.45,139.2,30.64,20.24,20.54,76.03,0.68,5.4677
2021-09-15,Manipur,24.817,93.9368,0.91,1.48,90.47,24.53,108.9,28.16,21.51,21.45,83.82,3.42,4.0589
2021-09-16,Manipur,24.817,93.9368,1.24,2.4,90.27,23.17,116.0,26.36,21.13,21.76,92.15,4.91,4.5898
2021-09-17,Manipur,24.817,93.9368,1.63,3.0,90.2,23.11,127.5,26.64,20.62,21.09,89.2,2.82,4.0058
2021-09-18,Manipur,24.817,93.9368,1.1,1.93,90.35,22.53,240.9,25.9,20.57,20.63,89.56,5.34,2.9928
2021-09-19,Manipur,24.817,93.9368,0.94,1.48,90.43,23.83,129.7,29.53,19.16,20.53,83.57,1.15,4.8838
2021-09-20,Manipur,24.817,93.9368,0.94,1.48,90.4,23.21,147.7,26.75,20.74,20.61,86.02,10.93,5.2478
2021-09-21,Manipur,24.817,93.9368,0.95,1.54,90.35,22.16,132.1,25.48,19.75,20.36,90.0,15.59,2.6554
2021-09-22,Manipur,24.817,93.9368,1.21,2.12,90.25,21.95,133.6,25.29,18.79,20.88,93.99,12.92,5.358
2021-09-23,Manipur,24.817,93.9368,0.8,1.33,90.42,23.27,131.3,26.82,20.15,20.71,86.3,8.14,5.711
2021-09-24,Manipur,24.817,93.9368,1.12,1.82,90.43,24.17,127.2,28.64,20.73,20.73,82.14,1.6,5.664
2021-09-25,Manipur,24.817,93.9368,1.6,2.84,90.36,23.47,122.6,28.19,19.62,20.45,84.39,4.96,5.9273
2021-09-26,Manipur,24.817,93.9368,1.81,3.42,90.35,22.96,104.8,28.05,19.24,19.98,84.3,2.55,4.8538
2021-09-27,Manipur,24.817,93.9368,1.93,3.49,90.41,23.19,112.4,27.93,19.53,19.65,81.53,0.15,3.6286
2021-09-28,Manipur,24.817,93.9368,1.27,2.22,90.55,23.85,139.2,29.06,19.32,19.97,80.31,0.79,4.6838
2021-09-29,Manipur,24.817,93.9368,0.82,1.36,90.59,22.7,285.5,26.03,20.54,20.31,87.31,1.34,4.9306
2021-09-30,Manipur,24.817,93.9368,1.12,1.9,90.6,22.98,289.6,27.1,20.02,20.75,88.17,1.44,4.987
2021-10-01,Manipur,24.817,93.9368,1.38,2.49,90.53,23.69,282.8,28.65,20.39,21.36,88.11,2.71,5.5481
2021-10-02,Manipur,24.817,93.9368,1.2,1.88,90.5,23.06,280.9,27.61,20.07,20.24,85.74,3.76,4.1347
2021-10-03,Manipur,24.817,93.9368,1.21,1.96,90.43,22.33,267.2,26.98,18.93,19.94,87.62,4.07,4.2043
2021-10-04,Manipur,24.817,93.9368,0.94,1.48,90.47,22.46,258.2,26.71,19.3,19.48,84.57,2.07,4.3687
2021-10-05,Manipur,24.817,93.9368,0.66,1.02,90.58,22.75,197.8,26.41,19.85,19.94,84.79,8.56,3.864
2021-10-06,Manipur,24.817,93.9368,0.99,1.53,90.41,22.94,284.4,27.51,19.69,20.17,85.74,1.84,5.4706
2021-10-07,Manipur,24.817,93.9368,1.03,1.62,90.24,23.31,299.2,28.66,19.06,20.22,84.51,0.34,5.5656
2021-10-08,Manipur,24.817,93.9368,0.88,1.43,90.17,23.62,287.9,29.05,20.01,19.46,79.72,0.08,5.1655
2021-10-09,Manipur,24.817,93.9368,0.8,1.33,90.22,23.48,309.9,29.32,18.88,19.63,81.16,0.01,4.7093
2021-10-10,Manipur,24.817,93.9368,0.73,1.27,90.26,24.13,357.8,30.04,19.06,20.18,80.7,0.01,4.3375
2021-10-11,Manipur,24.817,93.9368,0.98,1.48,90.21,25.52,68.6,31.3,20.17,19.89,73.33,0.17,5.646
2021-10-12,Manipur,24.817,93.9368,1.28,2.07,90.19,25.97,88.9,31.55,20.72,19.69,70.0,0.11,5.2536
2021-10-13,Manipur,24.817,93.9368,1.41,2.33,90.19,25.14,99.3,30.22,20.43,19.75,73.17,2.97,5.0606
2021-10-14,Manipur,24.817,93.9368,1.22,1.85,90.22,25.96,81.1,32.09,20.84,19.54,69.82,0.41,5.6422
2021-10-15,Manipur,24.817,93.9368,2.03,3.91,90.2,24.4,106.7,30.53,20.36,18.08,69.74,0.03,5.0534
2021-10-16,Manipur,24.817,93.9368,2.18,4.22,90.4,23.4,104.8,28.8,19.06,17.83,72.45,0.0,3.563
2021-10-17,Manipur,24.817,93.9368,2.42,4.3,90.65,22.68,115.0,26.94,20.21,17.74,74.69,0.01,2.8068
2021-10-18,Manipur,24.817,93.9368,1.68,2.89,90.66,23.2,123.0,28.71,19.02,17.46,71.89,0.53,3.4682
2021-10-19,Manipur,24.817,93.9368,1.03,1.9,90.81,22.16,169.2,26.32,19.03,19.71,86.82,10.95,4.1016
2021-10-20,Manipur,24.817,93.9368,1.42,2.7,90.73,21.63,262.3,25.3,20.1,20.26,92.52,32.97,3.2602
2021-10-21,Manipur,24.817,93.9368,1.45,2.95,90.55,21.03,241.0,24.39,19.01,20.25,95.59,21.59,1.8564
2021-10-22,Manipur,24.817,93.9368,1.26,1.98,90.74,19.38,294.3,23.72,16.34,15.75,81.39,1.08,4.4477
2021-10-23,Manipur,24.817,93.9368,0.88,1.28,90.81,20.28,68.1,25.15,15.71,15.67,75.63,0.0,4.6692
2021-10-24,Manipur,24.817,93.9368,0.98,1.5,90.86,19.63,79.3,22.36,17.27,17.05,85.48,0.0,4.9946
2021-10-25,Manipur,24.817,93.9368,0.94,1.48,90.72,20.37,288.8,25.39,16.83,17.27,83.85,0.12,4.0243
2021-10-26,Manipur,24.817,93.9368,0.85,1.28,90.71,20.08,292.0,24.31,16.73,16.7,82.08,0.15,3.7738
2021-10-27,Manipur,24.817,93.9368,0.99,1.45,90.8,20.64,298.5,25.33,16.75,17.17,81.72,0.64,2.3902
2021-10-28,Manipur,24.817,93.9368,1.08,1.67,90.82,21.29,321.8,26.03,17.32,17.68,81.37,0.64,3.8186
2021-10-29,Manipur,24.817,93.9368,0.83,1.3,90.9,21.03,11.3,25.12,17.79,18.1,84.24,0.27,5.023
2021-10-30,Manipur,24.817,93.9368,1.16,1.86,90.85,21.06,290.3,25.96,17.76,17.68,82.78,0.51,4.6289
2021-10-31,Manipur,24.817,93.9368,1.1,1.69,90.81,19.79,285.9,24.93,16.22,16.19,81.89,0.22,4.4818
2021-11-01,Manipur,24.817,93.9368,1.04,1.47,90.88,18.32,298.6,23.4,14.72,13.51,75.87,0.08,4.7767
2021-11-02,Manipur,24.817,93.9368,1.18,1.82,90.89,19.48,163.7,25.53,15.33,14.45,73.82,0.0,4.746
2021-11-03,Manipur,24.817,93.9368,1.05,1.62,90.8,19.5,258.2,25.15,15.49,14.84,76.12,0.0,4.2881
2021-11-04,Manipur,24.817,93.9368,0.98,1.45,90.76,18.06,284.8,24.56,13.84,11.16,66.73,0.0,4.361
2021-11-05,Manipur,24.817,93.9368,1.24,1.81,90.67,18.13,333.7,25.28,13.01,9.43,58.96,0.0,5.0506
2021-11-06,Manipur,24.817,93.9368,1.26,1.85,90.51,18.26,318.8,25.5,13.47,10.14,60.93,0.0,4.919
2021-11-07,Manipur,24.817,93.9368,1.06,1.5,90.57,18.31,48.7,25.84,11.08,9.55,59.72,0.0,5.1348
2021-11-08,Manipur,24.817,93.9368,1.27,1.91,90.67,19.93,132.3,26.6,14.26,13.03,66.24,0.0,5.1449
2021-11-09,Manipur,24.817,93.9368,1.06,1.63,90.75,20.38,171.4,26.88,15.85,14.29,70.35,0.0,5.0719
2021-11-10,Manipur,24.817,93.9368,1.09,1.75,90.73,19.82,276.4,26.32,15.47,15.28,77.73,0.0,4.757
2021-11-11,Manipur,24.817,93.9368,1.06,1.69,90.69,19.69,283.8,25.64,15.49,16.26,82.6,0.02,3.9886
2021-11-12,Manipur,24.817,93.9368,1.04,1.61,90.78,18.81,276.9,25.17,13.89,12.73,72.79,0.03,3.3336
2021-11-13,Manipur,24.817,93.9368,1.18,1.87,90.76,17.5,271.2,23.26,13.28,13.54,80.72,1.15,2.3902
2021-11-14,Manipur,24.817,93.9368,1.12,1.73,90.7,17.32,290.6,22.81,12.82,13.62,81.12,0.59,3.7039
2021-11-15,Manipur,24.817,93.9368,0.85,1.33,90.54,18.81,265.2,24.45,14.71,16.04,85.39,0.58,2.7773
2021-11-16,Manipur,24.817,93.9368,1.39,2.2,90.62,19.31,277.1,24.96,15.9,16.31,84.77,0.18,2.4262
2021-11-17,Manipur,24.817,93.9368,1.09,1.69,90.82,18.8,329.3,26.35,12.37,12.06,68.61,0.0,4.4141
2021-11-18,Manipur,24.817,93.9368,1.42,2.2,90.7,17.83,171.0,25.64,12.6,9.18,59.77,0.0,4.728
2021-11-19,Manipur,24.817,93.9368,1.1,1.62,90.55,16.38,273.7,23.29,11.04,7.99,60.92,0.0,4.8259
2021-11-20,Manipur,24.817,93.9368,1.09,1.61,90.53,16.97,285.3,23.87,12.07,8.99,62.54,0.0,4.6097
2021-11-21,Manipur,24.817,93.9368,1.17,1.75,90.63,17.33,268.7,24.28,12.49,12.25,74.6,0.01,4.0591
2021-11-22,Manipur,24.817,93.9368,1.51,2.39,90.65,16.6,258.5,22.88,12.38,13.05,82.24,0.23,4.5658
2021-11-23,Manipur,24.817,93.9368,1.23,1.9,90.71,16.88,285.2,23.16,13.17,12.99,80.84,0.04,4.1412
2021-11-24,Manipur,24.817,93.9368,1.15,1.61,90.82,16.13,333.5,23.21,9.34,9.19,67.57,0.0,4.1714
2021-11-25,Manipur,24.817,93.9368,1.41,2.14,90.78,16.44,207.6,23.84,11.71,9.04,64.01,0.0,4.2727
2021-11-26,Manipur,24.817,93.9368,1.09,1.5,90.83,16.01,350.5,23.42,10.67,6.12,56.36,0.0,4.4088
2021-11-27,Manipur,24.817,93.9368,1.16,1.68,90.89,17.34,103.3,24.34,11.3,8.82,59.11,0.0,4.4885
2021-11-28,Manipur,24.817,93.9368,1.2,1.78,90.94,17.75,125.8,24.84,11.54,10.09,63.6,0.0,4.3894
2021-11-29,Manipur,24.817,93.9368,1.12,1.63,90.91,17.75,109.6,24.77,11.71,9.95,62.54,0.0,4.4815
2021-11-30,Manipur,24.817,93.9368,1.33,1.99,90.93,17.66,115.5,25.62,10.34,9.75,62.83,0.0,4.4515
2021-12-01,Manipur,24.817,93.9368,1.34,1.92,90.94,18.0,113.8,25.36,11.16,10.64,64.48,0.0,4.5554
2021-12-02,Manipur,24.817,93.9368,1.17,1.73,90.9,18.71,161.6,26.16,12.17,11.57,65.98,0.0,4.5413
2021-12-03,Manipur,24.817,93.9368,1.2,1.84,91.01,18.01,228.5,25.52,12.89,12.12,72.12,0.02,4.3783
2021-12-04,Manipur,24.817,93.9368,1.16,1.84,90.98,18.0,184.3,25.42,13.0,11.48,69.73,0.22,3.0641
2021-12-05,Manipur,24.817,93.9368,1.31,2.14,91.0,18.56,171.6,24.81,14.09,13.92,76.72,0.96,3.0559
2021-12-06,Manipur,24.817,93.9368,1.1,2.07,90.83,16.67,101.1,18.6,15.04,16.04,96.25,11.48,1.037
2021-12-07,Manipur,24.817,93.9368,1.34,2.54,90.81,16.83,183.7,19.99,15.23,16.18,96.12,14.29,1.0154
2021-12-08,Manipur,24.817,93.9368,0.86,1.27,91.02,18.6,251.7,23.16,15.88,15.63,83.98,6.93,2.526
2021-12-09,Manipur,24.817,93.9368,1.12,1.71,91.15,18.07,203.3,23.47,13.65,14.67,82.18,0.46,3.755
2021-12-10,Manipur,24.817,93.9368,0.91,1.39,91.04,16.77,291.9,21.53,13.82,12.97,80.4,0.44,2.0009
2021-12-11,Manipur,24.817,93.9368,1.36,2.03,91.07,15.49,316.5,21.85,10.9,9.99,72.57,0.04,4.1395
2021-12-12,Manipur,24.817,93.9368,1.26,1.89,91.11,15.05,84.0,21.95,8.8,9.31,71.19,0.0,4.44
2021-12-13,Manipur,24.817,93.9368,1.19,1.74,90.99,15.66,125.8,22.32,9.51,9.34,68.18,0.0,4.422
2021-12-14,Manipur,24.817,93.9368,1.1,1.61,90.87,15.89,224.1,22.74,11.31,10.0,70.67,0.0,4.0675
2021-12-15,Manipur,24.817,93.9368,1.13,1.68,90.83,14.7,311.8,22.23,9.46,9.0,72.27,0.0,4.3507
2021-12-16,Manipur,24.817,93.9368,1.2,1.67,90.89,15.17,22.6,23.11,9.55,5.08,54.6,0.0,4.3102
2021-12-17,Manipur,24.817,93.9368,1.03,1.37,90.89,16.4,105.7,23.59,11.09,5.01,48.45,0.0,4.3987
2021-12-18,Manipur,24.817,93.9368,1.18,1.67,90.86,15.98,154.0,23.07,9.77,7.61,60.11,0.0,4.2835
2021-12-19,Manipur,24.817,93.9368,1.08,1.59,90.87,14.87,288.7,22.33,9.31,7.84,67.22,0.0,4.2434
2021-12-20,Manipur,24.817,93.9368,0.86,1.19,90.85,15.46,73.7,21.69,10.57,7.9,62.6,0.0,4.2898
2021-12-21,Manipur,24.817,93.9368,1.03,1.46,90.8,15.47,113.6,22.25,9.26,8.1,65.09,0.0,4.1779
2021-12-22,Manipur,24.817,93.9368,1.02,1.54,90.65,14.83,117.0,19.64,11.31,10.15,75.12,1.53,3.5623
2021-12-23,Manipur,24.817,93.9368,1.04,1.52,90.66,14.19,316.6,20.23,9.94,7.81,69.12,0.77,3.8599
2021-12-24,Manipur,24.817,93.9368,1.27,1.76,90.77,13.75,109.9,20.66,7.59,6.5,64.02,0.0,3.9715
2021-12-25,Manipur,24.817,93.9368,0.98,1.43,90.85,14.33,130.0,20.72,8.75,6.64,62.29,0.13,3.4769
2021-12-26,Manipur,24.817,93.9368,1.11,1.58,91.02,14.37,300.1,20.48,9.64,6.42,60.85,0.05,3.9221
2021-12-27,Manipur,24.817,93.9368,1.11,1.61,91.07,14.3,171.1,21.31,9.47,5.73,59.11,0.0,4.0838
2021-12-28,Manipur,24.817,93.9368,0.99,1.35,91.06,14.29,98.3,21.53,8.88,5.95,59.95,0.0,4.1038
2021-12-29,Manipur,24.817,93.9368,1.42,2.14,91.13,14.9,114.2,22.1,7.72,7.83,65.63,0.0,3.5208
2021-12-30,Manipur,24.817,93.9368,1.28,1.92,91.25,15.77,221.9,22.93,10.7,7.49,60.54,0.0,4.1494
2021-12-31,Manipur,24.817,93.9368,1.19,1.73,91.19,14.75,303.7,22.24,10.06,7.13,63.63,0.0,4.1858
2022-01-01,Manipur,24.817,93.9368,0.9,1.29,91.12,13.59,31.5,19.85,9.09,7.83,70.53,0.0,4.32
2022-01-02,Manipur,24.817,93.9368,1.0,1.46,90.98,15.25,91.2,22.94,9.21,8.01,64.92,0.0,4.3584
2022-01-03,Manipur,24.817,93.9368,1.26,1.92,90.87,14.83,176.2,21.74,10.11,7.53,65.4,0.0,3.9869
2022-01-04,Manipur,24.817,93.9368,0.95,1.33,90.94,14.37,335.7,22.8,7.87,4.42,59.03,0.0,4.339
2022-01-05,Manipur,24.817,93.9368,1.4,2.02,90.89,14.79,133.0,22.15,9.31,4.06,51.04,0.0,4.3205
2022-01-06,Manipur,24.817,93.9368,1.25,1.81,90.87,15.34,85.8,23.02,10.35,4.0,49.24,0.0,4.493
2022-01-07,Manipur,24.817,93.9368,1.13,1.63,90.93,15.98,317.6,23.76,10.25,4.0,47.85,0.0,4.4729
2022-01-08,Manipur,24.817,93.9368,1.23,1.83,90.93,15.96,288.8,24.4,10.55,6.37,56.34,0.0,4.5082
2022-01-09,Manipur,24.817,93.9368,1.06,1.54,90.77,15.19,287.5,23.77,8.78,7.57,66.91,0.0,4.6169
2022-01-10,Manipur,24.817,93.9368,1.16,1.7,90.8,15.98,300.3,24.4,9.69,7.85,66.02,0.0,4.4563
2022-01-11,Manipur,24.817,93.9368,1.1,1.64,90.82,17.05,203.4,25.21,10.35,8.56,63.75,0.03,4.2667
2022-01-12,Manipur,24.817,93.9368,1.14,1.91,90.8,15.23,257.7,21.19,11.69,10.39,75.85,2.62,2.1686
2022-01-13,Manipur,24.817,93.9368,1.38,2.17,90.87,13.89,275.9,20.11,10.16,9.53,77.93,1.21,2.9182
2022-01-14,Manipur,24.817,93.9368,1.03,1.56,90.88,14.09,298.4,21.02,9.38,5.75,64.72,1.02,2.2116
2022-01-15,Manipur,24.817,93.9368,1.17,1.81,90.83,15.03,181.6,20.53,10.47,7.89,63.76,0.13,1.5662
2022-01-16,Manipur,24.817,93.9368,1.07,1.61,90.94,14.84,282.1,20.95,10.6,8.45,68.14,0.07,3.977
2022-01-17,Manipur,24.817,93.9368,1.23,1.68,91.05,14.68,89.6,23.19,7.5,6.23,62.94,0.0,4.5943
2022-01-18,Manipur,24.817,93.9368,1.61,2.46,90.92,13.04,108.8,18.68,8.16,6.49,66.37,0.0,3.6518
2022-01-19,Manipur,24.817,93.9368,1.03,1.53,90.67,14.55,178.7,20.25,10.59,6.91,62.28,0.0,3.7574
2022-01-20,Manipur,24.817,93.9368,1.02,1.6,90.44,13.19,140.5,18.27,8.91,9.1,78.42,5.29,3.7222
2022-01-21,Manipur,24.817,93.9368,1.21,1.84,90.49,12.09,272.8,16.71,9.16,8.21,79.59,2.06,3.5138
2022-01-22,Manipur,24.817,93.9368,1.09,1.64,90.46,12.09,269.1,19.08,6.27,5.21,67.47,0.0,4.4251
2022-01-23,Manipur,24.817,93.9368,0.89,1.36,90.52,13.91,273.6,20.73,7.73,6.03,61.96,1.1,3.1411
2022-01-24,Manipur,24.817,93.9368,1.17,1.83,90.52,13.31,215.1,18.59,9.31,9.39,78.73,1.12,2.2037
2022-01-25,Manipur,24.817,93.9368,0.74,1.21,90.51,12.75,109.6,16.26,9.91,10.23,85.73,0.76,2.945
2022-01-26,Manipur,24.817,93.9368,1.27,1.89,90.57,13.78,224.1,19.77,10.25,8.55,73.89,1.68,2.7742
2022-01-27,Manipur,24.817,93.9368,1.32,2.12,90.6,11.51,256.3,16.21,8.35,8.98,85.7,7.03,1.4462
2022-01-28,Manipur,24.817,93.9368,1.74,2.63,90.69,9.75,279.9,16.18,5.44,3.92,71.82,0.9,3.469
2022-01-29,Manipur,24.817,93.9368,1.12,1.62,90.6,10.69,318.1,20.21,3.12,2.04,61.3,0.0,4.9075
2022-01-30,Manipur,24.817,93.9368,1.47,2.19,90.45,10.48,295.0,18.34,4.6,4.77,72.61,0.0,4.189
2022-01-31,Manipur,24.817,93.9368,1.17,1.8,90.47,11.47,292.3,19.79,5.79,5.48,72.05,0.02,4.3298
2022-02-01,Manipur,24.817,93.9368,1.32,2.02,90.41,10.1,263.7,16.56,5.5,5.86,78.08,1.18,3.7735
2022-02-02,Manipur,24.817,93.9368,1.2,1.94,90.59,11.4,245.7,17.68,6.64,7.91,81.46,5.75,3.5304
2022-02-03,Manipur,24.817,93.9368,1.33,1.96,90.74,12.84,175.8,19.91,6.76,6.54,68.97,0.23,2.9374
2022-02-04,Manipur,24.817,93.9368,1.85,3.17,90.64,13.36,122.5,21.21,6.57,7.3,69.85,0.75,3.8177
2022-02-05,Manipur,24.817,93.9368,1.43,2.82,90.46,11.51,228.7,15.64,7.49,9.41,87.93,26.27,3.1862
2022-02-06,Manipur,24.817,93.9368,1.59,2.31,90.75,10.37,292.7,17.38,5.42,4.75,72.72,0.84,5.2267
2022-02-07,Manipur,24.817,93.9368,1.49,2.15,90.71,11.19,306.2,19.45,5.38,2.56,59.82,0.0,5.3561
2022-02-08,Manipur,24.817,93.9368,1.39,2.01,90.68,11.16,290.6,19.11,5.57,4.67,69.48,0.0,5.4077
2022-02-09,Manipur,24.817,93.9368,1.41,2.02,90.78,11.46,290.9,19.47,5.81,5.3,71.42,0.0,5.357
2022-02-10,Manipur,24.817,93.9368,1.45,2.17,90.72,12.43,283.6,20.62,5.4,6.41,72.15,0.12,2.418
2022-02-11,Manipur,24.817,93.9368,1.65,2.58,90.64,12.51,271.6,18.88,8.18,8.57,80.05,0.42,4.4923
2022-02-12,Manipur,24.817,93.9368,2.08,2.98,90.6,11.05,309.2,17.83,6.95,4.57,69.7,0.01,4.4028
2022-02-13,Manipur,24.817,93.9368,1.5,2.07,90.54,12.72,86.6,22.62,3.77,0.87,50.66,0.0,5.7931
2022-02-14,Manipur,24.817,93.9368,1.3,1.91,90.56,15.0,125.3,24.23,6.16,0.33,40.61,0.0,5.9443
2022-02-15,Manipur,24.817,93.9368,1.19,1.76,90.49,15.38,251.7,24.35,8.94,1.22,41.86,0.0,5.9614
2022-02-16,Manipur,24.817,93.9368,1.28,1.82,90.32,13.66,283.1,22.1,7.33,0.82,47.01,0.0,5.9155
2022-02-17,Manipur,24.817,93.9368,1.7,2.49,90.33,13.32,293.0,21.85,7.2,2.73,54.11,0.0,5.9491
2022-02-18,Manipur,24.817,93.9368,1.36,2.03,90.47,14.01,309.4,23.5,6.79,3.3,54.2,0.0,5.9134
2022-02-19,Manipur,24.817,93.9368,1.54,2.33,90.52,13.21,283.0,22.02,7.41,2.83,55.52,0.0,5.8229
2022-02-20,Manipur,24.817,93.9368,1.99,3.23,90.31,12.69,273.1,20.5,6.84,4.41,62.02,1.05,5.6928
2022-02-21,Manipur,24.817,93.9368,1.48,2.36,90.38,11.94,272.1,18.25,7.85,6.76,74.68,7.42,3.8854
2022-02-22,Manipur,24.817,93.9368,1.34,1.96,90.85,13.07,329.5,20.57,6.91,5.92,65.6,1.01,5.275
2022-02-23,Manipur,24.817,93.9368,1.3,1.89,91.04,15.13,272.7,22.53,8.84,5.96,56.82,0.0,3.6384
2022-02-24,Manipur,24.817,93.9368,1.28,1.91,91.04,15.28,280.8,23.06,8.82,8.47,66.93,2.5,5.1084
2022-02-25,Manipur,24.817,93.9368,0.96,1.44,91.04,15.14,263.1,21.45,10.69,11.19,79.14,1.52,4.4546
2022-02-26,Manipur,24.817,93.9368,1.26,1.94,91.07,16.62,269.4,24.42,10.54,10.23,70.5,0.02,5.2092
2022-02-27,Manipur,24.817,93.9368,1.57,2.4,90.95,15.96,279.5,23.38,9.72,8.96,68.37,0.0,5.8579
2022-02-28,Manipur,24.817,93.9368,1.63,2.61,90.87,16.42,265.9,23.24,11.68,10.45,70.93,1.08,4.5934
2022-03-01,Manipur,24.817,93.9368,1.33,2.02,90.92,16.94,314.6,25.32,9.94,8.62,64.29,0.03,5.5243
2022-03-02,Manipur,24.817,93.9368,1.41,2.1,90.86,17.21,299.0,25.87,10.46,5.87,54.0,0.0,6.0874
2022-03-03,Manipur,24.817,93.9368,1.55,2.28,90.82,17.38,284.3,26.42,10.08,5.59,52.47,0.0,6.3686
2022-03-04,Manipur,24.817,93.9368,1.52,2.26,90.75,17.19,284.9,25.69,11.3,5.46,51.02,0.0,6.3132
2022-03-05,Manipur,24.817,93.9368,1.8,2.72,90.68,16.94,293.9,25.48,11.06,5.99,52.72,0.0,6.2474
2022-03-06,Manipur,24.817,93.9368,1.33,2.12,90.67,18.81,19.3,28.97,10.43,6.53,51.28,0.0,6.2357
2022-03-07,Manipur,24.817,93.9368,1.33,1.89,90.73,21.37,94.8,30.83,12.65,5.64,40.84,0.0,6.2702
2022-03-08,Manipur,24.817,93.9368,1.35,2.11,90.58,22.22,275.1,30.85,16.15,7.75,42.44,0.0,5.6746
2022-03-09,Manipur,24.817,93.9368,1.29,1.91,90.57,21.05,282.1,30.03,14.7,7.08,45.68,0.0,6.3278
2022-03-10,Manipur,24.817,93.9368,1.28,1.93,90.54,21.07,317.7,30.9,13.49,6.99,45.69,0.0,6.1334
2022-03-11,Manipur,24.817,93.9368,1.52,2.28,90.49,20.83,302.2,30.31,14.04,6.99,45.0,0.0,5.9873
2022-03-12,Manipur,24.817,93.9368,1.38,2.02,90.43,20.58,301.2,29.91,13.8,4.34,40.2,0.0,5.8733
2022-03-13,Manipur,24.817,93.9368,1.44,2.11,90.48,21.68,334.4,31.62,13.49,6.56,42.1,0.0,5.9695
2022-03-14,Manipur,24.817,93.9368,1.29,1.94,90.43,23.19,323.2,32.14,16.53,9.11,43.99,0.0,5.6659
2022-03-15,Manipur,24.817,93.9368,1.12,1.74,90.27,23.26,284.6,31.59,17.36,9.69,45.32,0.0,5.4259
2022-03-16,Manipur,24.817,93.9368,1.56,2.37,90.26,22.08,295.5,30.42,16.7,8.75,46.51,0.0,5.9657
2022-03-17,Manipur,24.817,93.9368,1.59,2.33,90.4,21.88,321.7,30.83,14.87,6.95,42.39,0.0,5.9122
2022-03-18,Manipur,24.817,93.9368,1.42,2.13,90.42,23.02,322.9,32.52,15.6,7.86,41.86,0.0,6.1015
2022-03-19,Manipur,24.817,93.9368,1.58,2.32,90.28,23.27,284.4,31.9,17.45,10.99,49.81,0.0,5.8008
2022-03-20,Manipur,24.817,93.9368,1.6,2.39,90.21,22.52,274.9,31.23,16.04,10.33,51.08,0.0,6.1966
2022-03-21,Manipur,24.817,93.9368,1.51,2.28,90.35,22.29,269.6,30.8,15.63,7.87,46.13,0.0,6.5686
2022-03-22,Manipur,24.817,93.9368,1.45,2.16,90.42,22.88,294.6,31.37,15.75,9.97,47.69,0.0,5.8906
2022-03-23,Manipur,24.817,93.9368,1.23,2.01,90.35,23.18,300.5,30.94,17.21,12.1,53.19,0.52,4.8367
2022-03-24,Manipur,24.817,93.9368,2.3,4.16,90.26,21.17,252.8,27.39,16.3,13.74,65.02,7.59,4.6121
2022-03-25,Manipur,24.817,93.9368,2.13,4.04,90.34,20.45,256.0,26.99,14.72,15.51,76.34,7.66,4.758
2022-03-26,Manipur,24.817,93.9368,2.19,3.86,90.45,20.84,252.6,26.96,15.92,16.09,77.26,6.02,3.047
